Date,load,RT_LMP,RT_EC,RT_CC,RT_MLC,DryBulb,DewPnt
2023-03-24 16:00:00,2650.276,20.35,20.49,0.0,-0.14,53,25
2023-03-24 17:00:00,2798.2140000000004,21.52,21.7,0.0,-0.18,52,25
2023-03-24 18:00:00,2950.789,34.19,34.68,0.0,-0.49,51,25
2023-03-24 19:00:00,3091.925,47.97,49.03,0.0,-1.06,49,25
2023-03-24 20:00:00,3046.567,36.4,37.13,0.0,-0.73,46,26
2023-03-24 21:00:00,2916.849,27.0,27.39,0.0,-0.39,44,26
2023-03-24 22:00:00,2728.1540000000005,23.18,23.39,0.0,-0.21,43,26
2023-03-24 23:00:00,2539.555,22.21,22.41,0.0,-0.2,40,26
2023-03-25 00:00:00,2400.947,22.26,22.42,0.0,-0.16,38,25
2023-03-25 01:00:00,2325.244,22.61,22.66,0.0,-0.05,37,24
2023-03-25 02:00:00,2288.032,22.2,22.24,0.0,-0.04,37,24
2023-03-25 03:00:00,2282.69,21.55,21.62,0.0,-0.07,34,24
2023-03-25 04:00:00,2312.349,22.23,22.38,0.0,-0.15,32,24
2023-03-25 05:00:00,2396.478,25.34,25.56,0.0,-0.22,32,24
2023-03-25 06:00:00,2550.996,22.91,23.13,0.0,-0.22,31,24
2023-03-25 07:00:00,2708.126,21.17,21.35,0.0,-0.18,34,25
2023-03-25 08:00:00,2900.6740000000004,20.43,20.53,0.0,-0.1,34,26
2023-03-25 09:00:00,3038.9990000000003,24.98,24.93,0.0,0.05,36,25
2023-03-25 10:00:00,3135.341,30.55,30.43,0.0,0.12,37,27
2023-03-25 11:00:00,3143.988,30.09,30.0,0.0,0.09,39,28
2023-03-25 12:00:00,3173.4120000000003,30.9,30.81,0.0,0.09,41,29
2023-03-25 13:00:00,3186.824,42.23,41.95,0.0,0.28,41,33
2023-03-25 14:00:00,3182.348,33.56,33.38,0.0,0.18,41,34
2023-03-25 15:00:00,3215.375,33.27,33.11,0.0,0.16,41,34
2023-03-25 16:00:00,3253.046,32.21,32.18,0.01,0.02,40,35
2023-03-25 17:00:00,3277.283,30.19,30.19,0.0,0.0,40,35
2023-03-25 18:00:00,3283.783,24.49,24.5,0.0,-0.01,39,36
2023-03-25 19:00:00,3236.226,22.58,22.57,0.0,0.01,38,36
2023-03-25 20:00:00,3136.906,22.26,22.18,0.0,0.08,38,36
2023-03-25 21:00:00,2987.438,22.91,22.81,0.0,0.1,39,37
2023-03-25 22:00:00,2802.752,28.84,28.79,0.01,0.04,39,37
2023-03-25 23:00:00,2617.571,23.74,23.81,0.01,-0.08,38,36
2023-03-26 00:00:00,2463.4120000000003,40.63,40.94,0.02,-0.33,39,37
2023-03-26 01:00:00,2356.064,28.4,28.71,0.0,-0.31,39,37
2023-03-26 02:00:00,2290.311,21.56,21.75,0.01,-0.2,38,37
2023-03-26 03:00:00,2260.542,18.48,18.6,0.02,-0.14,38,37
2023-03-26 04:00:00,2259.213,18.6,18.7,0.02,-0.12,38,36
2023-03-26 05:00:00,2308.045,17.39,17.490000000000002,0.04,-0.14,38,37
2023-03-26 06:00:00,2409.081,19.28,19.48,0.02,-0.22,37,37
2023-03-26 07:00:00,2504.928,19.56,19.8,0.02,-0.26,38,37
2023-03-26 08:00:00,2500.129,18.22,18.45,0.02,-0.25,38,38
2023-03-26 09:00:00,2409.255,17.26,17.51,0.0,-0.25,41,40
2023-03-26 10:00:00,2305.737,17.96,18.27,0.0,-0.31,44,41
2023-03-26 11:00:00,2231.774,18.48,18.85,0.0,-0.37,50,37
2023-03-26 12:00:00,2178.324,14.34,14.61,0.0,-0.27,54,32
2023-03-26 13:00:00,2091.504,-11.62,-11.77,0.0,0.15,56,32
2023-03-26 14:00:00,2069.837,8.51,8.59,0.0,-0.08,58,30
2023-03-26 15:00:00,2136.594,12.31,12.41,0.0,-0.1,60,28
2023-03-26 16:00:00,2309.69,15.29,15.42,0.0,-0.13,60,26
2023-03-26 17:00:00,2582.208,19.04,19.24,0.0,-0.2,60,25
2023-03-26 18:00:00,2792.706,20.54,20.83,0.0,-0.29,59,22
2023-03-26 19:00:00,2942.315,30.57,30.9,0.0,-0.33,56,21
2023-03-26 20:00:00,2931.922,28.82,29.02,0.0,-0.2,51,22
2023-03-26 21:00:00,2775.523,20.03,20.16,0.0,-0.13,51,21
2023-03-26 22:00:00,2562.593,18.81,18.86,0.0,-0.05,50,20
2023-03-26 23:00:00,2377.433,17.92,17.98,0.0,-0.06,46,20
2023-03-27 00:00:00,2238.723,18.03,18.02,0.0,0.01,44,20
2023-03-27 01:00:00,2188.933,17.67,17.62,0.0,0.05,46,22
2023-03-27 02:00:00,2179.035,18.56,18.52,0.0,0.04,44,22
2023-03-27 03:00:00,2197.804,18.87,18.86,0.0,0.01,42,22
2023-03-27 04:00:00,2328.631,20.09,20.12,0.0,-0.03,40,23
2023-03-27 05:00:00,2538.758,19.05,19.13,0.0,-0.08,34,23
2023-03-27 06:00:00,2940.443,31.24,31.53,0.0,-0.29,34,23
2023-03-27 07:00:00,3129.31,43.7,44.3,0.0,-0.6,31,23
2023-03-27 08:00:00,3000.687,25.52,25.83,0.0,-0.31,38,26
2023-03-27 09:00:00,2820.752,19.51,19.66,0.0,-0.15,44,25
2023-03-27 10:00:00,2644.097,17.81,17.900000000000006,0.0,-0.09,48,26
2023-03-27 11:00:00,2488.24,0.17,0.17,0.0,0.0,51,25
2023-03-27 12:00:00,2451.635,-0.92,-0.92,0.0,0.0,54,21
2023-03-27 13:00:00,2391.728,16.05,16.080000000000002,0.0,-0.03,55,23
2023-03-27 14:00:00,2499.3320000000003,17.85,17.91,0.0,-0.06,58,24
2023-03-27 15:00:00,2746.993,20.49,20.61,0.0,-0.12,58,25
2023-03-27 16:00:00,2942.99,38.86,39.15,0.0,-0.29,60,25
2023-03-27 17:00:00,3148.7540000000004,31.18,31.5,0.0,-0.32,59,24
2023-03-27 18:00:00,3231.298,27.35,27.73,0.0,-0.38,56,28
2023-03-27 19:00:00,3239.3920000000003,24.65,25.02,0.0,-0.37,50,36
2023-03-27 20:00:00,3131.928,24.69,25.0,0.0,-0.31,46,41
2023-03-27 21:00:00,2937.136,25.35,25.58,0.0,-0.23,44,41
2023-03-27 22:00:00,2681.377,22.39,22.57,0.0,-0.18,42,39
2023-03-27 23:00:00,2462.465,19.59,19.8,0.0,-0.21,42,39
2023-03-28 00:00:00,2312.375,20.49,20.72,0.0,-0.23,42,39
2023-03-28 01:00:00,2234.506,19.71,19.91,0.0,-0.2,41,39
2023-03-28 02:00:00,2195.883,20.71,20.87,0.0,-0.16,41,38
2023-03-28 03:00:00,2201.73,19.51,19.7,0.0,-0.19,40,38
2023-03-28 04:00:00,2277.653,19.44,19.67,0.0,-0.23,40,37
2023-03-28 05:00:00,2483.282,18.22,18.42,0.0,-0.2,40,37
2023-03-28 06:00:00,2847.411,23.4,23.71,0.0,-0.31,39,36
2023-03-28 07:00:00,3112.528,26.66,26.9,0.0,-0.24,38,35
2023-03-28 08:00:00,3171.508,39.1,39.39,0.0,-0.29,38,35
2023-03-28 09:00:00,3188.682,29.77,30.03,0.0,-0.26,39,35
2023-03-28 10:00:00,3217.034,31.7,31.92,0.0,-0.22,39,36
2023-03-28 11:00:00,3122.563,25.47,25.7,0.0,-0.23,41,35
2023-03-28 12:00:00,2910.244,21.97,22.25,0.0,-0.28,43,34
2023-03-28 13:00:00,2884.511,21.7,21.9,0.0,-0.2,46,31
2023-03-28 14:00:00,2861.451,21.43,21.61,0.0,-0.18,46,30
2023-03-28 15:00:00,2796.988,21.09,21.22,0.0,-0.13,48,28
2023-03-28 16:00:00,2871.271,21.47,21.58,0.0,-0.11,49,24
2023-03-28 17:00:00,2996.592,21.39,21.56,0.0,-0.17,48,24
2023-03-28 18:00:00,3147.935,23.62,23.84,0.0,-0.22,48,24
2023-03-28 19:00:00,3278.491,27.38,27.58,0.0,-0.2,47,24
2023-03-28 20:00:00,3232.9390000000003,26.23,26.39,0.0,-0.16,44,24
2023-03-28 21:00:00,3055.715,24.87,24.98,0.0,-0.11,44,25
2023-03-28 22:00:00,2808.658,23.63,23.8,0.0,-0.17,41,26
2023-03-28 23:00:00,2588.735,22.91,23.13,0.0,-0.22,40,26
2023-03-29 00:00:00,2456.881,22.01,22.26,0.0,-0.25,39,27
2023-03-29 01:00:00,2385.443,22.15,22.48,0.0,-0.33,37,27
2023-03-29 02:00:00,2358.523,21.07,21.37,0.0,-0.3,36,27
2023-03-29 03:00:00,2375.367,21.24,21.55,0.0,-0.31,36,26
2023-03-29 04:00:00,2463.584,21.79,22.15,0.0,-0.36,33,26
2023-03-29 05:00:00,2682.665,31.35,32.05,0.0,-0.7000000000000001,32,26
2023-03-29 06:00:00,3063.601,44.2,45.46,0.0,-1.26,32,26
2023-03-29 07:00:00,3232.06,49.22,50.83,0.0,-1.61,29,25
2023-03-29 08:00:00,3059.96,32.04,33.04,0.0,-1.0,34,28
2023-03-29 09:00:00,2809.046,23.07,23.64,0.0,-0.5700000000000001,39,27
2023-03-29 10:00:00,2623.08,21.57,22.19,0.0,-0.62,43,25
2023-03-29 11:00:00,2488.209,20.58,21.1,0.0,-0.52,47,21
2023-03-29 12:00:00,2383.527,19.39,19.77,0.0,-0.38,50,20
2023-03-29 13:00:00,2348.451,20.05,20.44,0.0,-0.39,50,20
2023-03-29 14:00:00,2329.22,19.85,20.19,0.0,-0.34,51,20
2023-03-29 15:00:00,2357.304,19.31,19.61,0.0,-0.3,53,21
2023-03-29 16:00:00,2553.398,21.2,21.57,0.0,-0.37,55,19
2023-03-29 17:00:00,2800.856,24.86,25.22,0.0,-0.36,54,20
2023-03-29 18:00:00,2997.326,32.87,33.37,0.0,-0.5,53,21
2023-03-29 19:00:00,3175.59,29.36,29.8,0.0,-0.44,49,19
2023-03-29 20:00:00,3160.204,28.34,28.75,0.0,-0.41,47,19
2023-03-29 21:00:00,2988.646,27.05,27.35,0.0,-0.3,45,27
2023-03-29 22:00:00,2740.403,22.64,22.79,0.0,-0.15,43,27
2023-03-29 23:00:00,2518.755,20.42,20.54,0.0,-0.12,42,28
2023-03-30 00:00:00,2369.65,19.1,19.23,0.0,-0.13,41,29
2023-03-30 01:00:00,2306.8520000000003,19.05,19.2,0.0,-0.15,37,31
2023-03-30 02:00:00,2303.384,18.22,18.33,0.0,-0.11,33,27
2023-03-30 03:00:00,2338.717,17.97,18.04,0.0,-0.07,33,18
2023-03-30 04:00:00,2459.924,17.45,17.5,0.0,-0.05,31,12
2023-03-30 05:00:00,2687.0,18.51,18.66,0.0,-0.15,30,12
2023-03-30 06:00:00,3098.409,32.54,32.99,0.02,-0.47,29,11
2023-03-30 07:00:00,3294.232,48.97,49.76,0.06,-0.85,29,12
2023-03-30 08:00:00,3190.0959999999995,29.24,29.58,0.03,-0.37,30,13
2023-03-30 09:00:00,2981.815,20.78,20.91,0.02,-0.15,32,10
2023-03-30 10:00:00,2820.383,21.11,21.24,0.04,-0.17,35,11
2023-03-30 11:00:00,2685.431,20.96,21.02,0.05,-0.11,36,9
2023-03-30 12:00:00,2578.134,14.59,14.6,0.04,-0.05,37,8
2023-03-30 13:00:00,2517.813,11.18,11.16,0.03,-0.01,40,5
2023-03-30 14:00:00,2478.529,6.25,6.22,0.02,0.01,40,3
2023-03-30 15:00:00,2515.891,-8.67,-8.66,0.0,-0.01,41,6
2023-03-30 16:00:00,2679.1090000000004,15.3,15.24,0.03,0.03,41,5
2023-03-30 17:00:00,2937.458,21.34,21.37,0.06,-0.09,41,5
2023-03-30 18:00:00,3182.514,25.4,25.72,0.07,-0.39,41,5
2023-03-30 19:00:00,3360.0240000000003,31.06,31.63,0.03,-0.6,39,7
2023-03-30 20:00:00,3351.343,32.76,33.3,0.02,-0.56,36,9
2023-03-30 21:00:00,3190.492,33.77,34.22,0.0,-0.45,35,9
2023-03-30 22:00:00,2949.6690000000003,31.69,31.98,0.0,-0.29,33,11
2023-03-30 23:00:00,2737.844,25.63,25.8,0.01,-0.18,30,12
2023-03-31 00:00:00,2606.246,25.15,25.33,0.0,-0.18,30,12
2023-03-31 01:00:00,2538.811,23.36,23.54,0.01,-0.19,31,13
2023-03-31 02:00:00,2527.838,20.43,20.54,0.05,-0.16,27,14
2023-03-31 03:00:00,2531.547,20.06,20.16,0.06,-0.16,26,15
2023-03-31 04:00:00,2627.6490000000003,20.99,21.09,0.03,-0.13,26,14
2023-03-31 05:00:00,2850.1,21.72,21.89,0.01,-0.18,26,15
2023-03-31 06:00:00,3204.006,27.95,28.3,0.0,-0.35,24,14
2023-03-31 07:00:00,3359.196,29.73,30.2,0.0,-0.47,26,15
2023-03-31 08:00:00,3241.2070000000003,29.38,29.74,0.0,-0.36,30,17
2023-03-31 09:00:00,3098.135,19.79,19.89,0.0,-0.1,34,17
2023-03-31 10:00:00,2996.285,17.94,17.94,0.0,0.0,39,15
2023-03-31 11:00:00,2869.02,7.81,7.78,0.0,0.03,41,17
2023-03-31 12:00:00,2864.576,15.06,14.94,0.0,0.12,45,18
2023-03-31 13:00:00,2960.724,18.93,18.89,0.0,0.04,48,20
2023-03-31 14:00:00,3038.933,21.24,21.31,0.0,-0.07,50,23
2023-03-31 15:00:00,3105.906,23.65,23.77,0.0,-0.12,49,24
2023-03-31 16:00:00,3177.744,34.26,34.54,0.0,-0.28,48,25
2023-03-31 17:00:00,3227.9440000000004,28.23,28.66,0.0,-0.43,47,27
2023-03-31 18:00:00,3257.02,34.57,35.12,0.0,-0.55,46,25
2023-03-31 19:00:00,3262.92,34.65,35.160000000000004,0.0,-0.51,43,31
2023-03-31 20:00:00,3155.552,28.08,28.4,0.0,-0.32,43,33
2023-03-31 21:00:00,2980.157,30.01,30.37,0.0,-0.36,41,37
2023-03-31 22:00:00,2783.555,46.43,47.29,0.0,-0.86,41,37
2023-03-31 23:00:00,2569.168,52.08,53.29,0.0,-1.21,41,37
2023-04-01 00:00:00,2412.705,54.05,55.52,0.0,-1.47,40,37
2023-04-01 01:00:00,2303.473,32.52,33.53,0.0,-1.01,40,37
2023-04-01 02:00:00,2239.306,23.19,23.89,0.0,-0.7000000000000001,40,37
2023-04-01 03:00:00,2206.8160000000003,22.86,23.54,0.0,-0.68,40,37
2023-04-01 04:00:00,2215.298,24.39,25.13,0.0,-0.74,40,37
2023-04-01 05:00:00,2293.465,33.33,34.39,0.0,-1.06,40,37
2023-04-01 06:00:00,2430.581,30.84,31.86,0.0,-1.02,40,38
2023-04-01 07:00:00,2600.525,36.99,38.42,0.0,-1.43,40,37
2023-04-01 08:00:00,2805.481,56.29,58.47,0.0,-2.18,40,38
2023-04-01 09:00:00,2955.532,67.95,70.74,0.03,-2.82,40,38
2023-04-01 10:00:00,3061.968,73.8,77.13,0.0,-3.33,41,38
2023-04-01 11:00:00,3028.117,107.51,112.18,0.09,-4.76,41,39
2023-04-01 12:00:00,2948.438,37.0,38.74,0.01,-1.75,44,42
2023-04-01 13:00:00,2874.2790000000005,23.86,24.8,0.0,-0.94,50,48
2023-04-01 14:00:00,2746.68,27.59,28.49,0.0,-0.9,59,56
2023-04-01 15:00:00,2442.766,21.67,22.44,0.0,-0.77,61,57
2023-04-01 16:00:00,2446.37,20.54,21.15,0.0,-0.61,66,57
2023-04-01 17:00:00,2607.4120000000003,25.33,26.02,0.01,-0.7000000000000001,67,56
2023-04-01 18:00:00,2760.073,40.62,41.81,0.0,-1.19,65,54
2023-04-01 19:00:00,2872.8990000000003,31.46,32.5,0.0,-1.04,62,54
2023-04-01 20:00:00,2823.526,30.79,31.63,0.0,-0.84,60,49
2023-04-01 21:00:00,2691.901,38.73,39.43,0.02,-0.72,58,46
2023-04-01 22:00:00,2525.527,41.64,42.47,0.02,-0.85,55,46
2023-04-01 23:00:00,2355.827,26.3,26.8,0.01,-0.51,53,47
2023-04-02 00:00:00,2210.815,23.89,24.33,0.01,-0.45,54,41
2023-04-02 01:00:00,2116.608,21.2,21.63,0.02,-0.45,52,38
2023-04-02 02:00:00,2071.587,22.01,22.38,0.01,-0.38,50,38
2023-04-02 03:00:00,2061.548,22.98,23.29,0.04,-0.35,49,37
2023-04-02 04:00:00,2090.807,25.11,25.45,0.04,-0.38,46,35
2023-04-02 05:00:00,2178.778,27.85,28.25,0.05,-0.45,43,32
2023-04-02 06:00:00,2295.38,25.41,25.86,0.04,-0.49,41,30
2023-04-02 07:00:00,2418.728,21.86,22.25,0.03,-0.42,41,28
2023-04-02 08:00:00,2469.67,23.23,23.62,0.05,-0.44,39,26
2023-04-02 09:00:00,2369.394,18.04,18.26,0.05,-0.27,40,24
2023-04-02 10:00:00,2237.843,10.27,10.3,0.02,-0.05,41,22
2023-04-02 11:00:00,2194.308,13.17,13.19,0.02,-0.04,43,20
2023-04-02 12:00:00,2148.036,4.58,4.57,0.01,0.0,44,18
2023-04-02 13:00:00,2109.896,12.24,12.2,0.03,0.01,46,14
2023-04-02 14:00:00,2094.063,9.95,9.91,0.02,0.02,48,10
2023-04-02 15:00:00,2170.335,16.66,16.6,0.02,0.04,48,9
2023-04-02 16:00:00,2375.661,11.17,11.17,0.01,-0.01,48,7
2023-04-02 17:00:00,2638.618,14.87,14.87,0.02,-0.02,49,6
2023-04-02 18:00:00,2902.176,20.11,20.3,0.01,-0.2,47,5
2023-04-02 19:00:00,3089.561,22.57,22.94,0.01,-0.38,45,4
2023-04-02 20:00:00,3104.6420000000003,28.8,29.18,0.0,-0.38,41,9
2023-04-02 21:00:00,2957.466,21.97,22.22,0.0,-0.25,39,9
2023-04-02 22:00:00,2743.7740000000003,23.17,23.36,0.0,-0.19,37,10
2023-04-02 23:00:00,2552.423,22.06,22.25,0.0,-0.19,36,10
2023-04-03 00:00:00,2437.235,21.71,21.95,0.0,-0.24,35,10
2023-04-03 01:00:00,2391.716,21.67,21.93,0.0,-0.26,33,11
2023-04-03 02:00:00,2388.514,21.57,21.85,0.0,-0.28,29,14
2023-04-03 03:00:00,2415.626,21.47,21.78,0.0,-0.31,28,14
2023-04-03 04:00:00,2516.942,21.78,22.14,0.0,-0.36,27,15
2023-04-03 05:00:00,2759.603,29.29,29.84,0.0,-0.55,26,17
2023-04-03 06:00:00,3141.961,38.0,38.88,0.0,-0.88,26,17
2023-04-03 07:00:00,3285.171,39.69,40.53,0.0,-0.84,26,18
2023-04-03 08:00:00,3109.501,31.91,32.52,0.01,-0.62,32,18
2023-04-03 09:00:00,2864.731,20.31,20.61,0.0,-0.3,37,15
2023-04-03 10:00:00,2693.042,18.39,18.64,0.0,-0.25,43,16
2023-04-03 11:00:00,2547.202,18.23,18.44,0.0,-0.21,47,17
2023-04-03 12:00:00,2452.435,15.22,15.36,0.0,-0.14,51,19
2023-04-03 13:00:00,2397.915,13.44,13.54,0.0,-0.1,53,22
2023-04-03 14:00:00,2365.907,17.25,17.34,0.0,-0.09,55,25
2023-04-03 15:00:00,2401.809,17.52,17.6,0.01,-0.09,57,26
2023-04-03 16:00:00,2582.096,18.25,18.41,0.0,-0.16,58,27
2023-04-03 17:00:00,2865.377,26.28,26.66,0.01,-0.39,57,28
2023-04-03 18:00:00,3060.3190000000004,33.47,33.910000000000004,0.01,-0.45,55,29
2023-04-03 19:00:00,3212.57,30.57,30.99,0.0,-0.42,53,29
2023-04-03 20:00:00,3188.769,34.68,35.08,0.04,-0.44,50,33
2023-04-03 21:00:00,3000.414,28.33,28.61,0.0,-0.28,49,36
2023-04-03 22:00:00,2737.574,25.68,25.85,0.02,-0.19,48,36
2023-04-03 23:00:00,2520.27,21.56,21.74,0.0,-0.18,48,37
2023-04-04 00:00:00,2367.9770000000003,22.24,22.51,0.0,-0.27,47,37
2023-04-04 01:00:00,2266.748,20.32,20.61,0.0,-0.29,47,38
2023-04-04 02:00:00,2223.276,20.83,21.16,0.0,-0.33,46,38
2023-04-04 03:00:00,2227.402,20.58,20.95,0.0,-0.37,44,38
2023-04-04 04:00:00,2301.953,22.11,22.53,0.0,-0.42,43,37
2023-04-04 05:00:00,2515.739,28.44,29.0,0.0,-0.56,44,38
2023-04-04 06:00:00,2857.441,33.72,34.34,0.0,-0.62,44,38
2023-04-04 07:00:00,3005.011,39.67,40.41,0.0,-0.74,43,38
2023-04-04 08:00:00,2879.152,28.57,29.1,0.0,-0.53,47,39
2023-04-04 09:00:00,2677.611,21.88,22.28,0.0,-0.4,51,39
2023-04-04 10:00:00,2517.3320000000003,21.25,21.63,0.0,-0.38,53,41
2023-04-04 11:00:00,2409.895,18.87,19.19,0.0,-0.32,58,42
2023-04-04 12:00:00,2361.944,18.33,18.59,0.0,-0.26,60,44
2023-04-04 13:00:00,2372.69,17.580000000000002,17.78,0.0,-0.2,64,45
2023-04-04 14:00:00,2376.735,17.67,17.84,0.0,-0.17,66,46
2023-04-04 15:00:00,2446.018,19.09,19.3,0.0,-0.21,69,46
2023-04-04 16:00:00,2615.745,21.27,21.47,0.0,-0.2,71,48
2023-04-04 17:00:00,2836.301,27.12,27.44,0.0,-0.32,72,49
2023-04-04 18:00:00,2981.6020000000003,41.17,41.8,0.0,-0.63,71,50
2023-04-04 19:00:00,3091.215,40.12,40.85,0.0,-0.73,68,51
2023-04-04 20:00:00,3040.9390000000003,35.02,35.51,0.0,-0.49,64,45
2023-04-04 21:00:00,2836.527,27.33,27.62,0.0,-0.29,57,42
2023-04-04 22:00:00,2567.567,23.05,23.32,0.0,-0.27,56,41
2023-04-04 23:00:00,2334.6020000000003,21.29,21.54,0.0,-0.25,56,36
2023-04-05 00:00:00,2169.679,20.99,21.3,0.0,-0.31,55,37
2023-04-05 01:00:00,2082.531,20.98,21.29,0.0,-0.31,54,38
2023-04-05 02:00:00,2032.314,20.58,20.87,0.0,-0.29,53,38
2023-04-05 03:00:00,2019.944,20.26,20.56,0.0,-0.3,53,39
2023-04-05 04:00:00,2078.667,20.58,20.88,0.0,-0.3,52,40
2023-04-05 05:00:00,2276.56,20.95,21.3,0.0,-0.35,51,39
2023-04-05 06:00:00,2612.571,23.91,24.27,0.0,-0.36,51,39
2023-04-05 07:00:00,2848.469,27.14,27.46,0.0,-0.32,51,39
2023-04-05 08:00:00,2929.706,24.52,24.78,0.0,-0.26,53,35
2023-04-05 09:00:00,2951.396,22.67,22.86,0.0,-0.19,53,36
2023-04-05 10:00:00,2959.263,23.28,23.49,0.0,-0.21,51,33
2023-04-05 11:00:00,2954.277,23.07,23.31,0.0,-0.24,51,32
2023-04-05 12:00:00,2921.693,23.09,23.34,0.01,-0.26,52,32
2023-04-05 13:00:00,2949.0170000000003,24.13,24.4,0.0,-0.27,52,34
2023-04-05 14:00:00,2954.647,25.31,25.55,0.01,-0.25,52,35
2023-04-05 15:00:00,2977.844,25.92,26.18,0.01,-0.27,52,38
2023-04-05 16:00:00,3054.376,33.27,33.61,0.01,-0.35,51,39
2023-04-05 17:00:00,3148.478,48.84,49.45,0.0,-0.61,50,39
2023-04-05 18:00:00,3185.389,50.29,50.93,0.0,-0.64,48,39
2023-04-05 19:00:00,3225.026,48.99,49.55,0.01,-0.5700000000000001,46,39
2023-04-05 20:00:00,3152.111,40.69,41.13,0.0,-0.44,45,39
2023-04-05 21:00:00,2988.831,33.660000000000004,33.99,0.0,-0.33,43,41
2023-04-05 22:00:00,2730.204,24.73,25.13,0.0,-0.4,43,41
2023-04-05 23:00:00,2492.875,23.43,23.94,0.0,-0.51,41,39
2023-04-06 00:00:00,2339.684,23.1,23.67,0.0,-0.5700000000000001,41,39
2023-04-06 01:00:00,2254.705,22.35,22.93,0.01,-0.59,40,38
2023-04-06 02:00:00,2203.785,21.98,22.51,0.0,-0.53,40,38
2023-04-06 03:00:00,2195.6620000000003,21.56,22.08,0.0,-0.52,40,39
2023-04-06 04:00:00,2258.292,22.57,23.11,0.01,-0.55,40,38
2023-04-06 05:00:00,2461.271,27.28,28.01,0.0,-0.73,40,39
2023-04-06 06:00:00,2801.1690000000003,43.1,44.28,0.0,-1.18,40,38
2023-04-06 07:00:00,3034.186,42.38,43.66,-0.06,-1.22,40,38
2023-04-06 08:00:00,3044.435,39.99,41.14,-0.04,-1.11,41,39
2023-04-06 09:00:00,2945.673,31.18,31.99,0.0,-0.81,43,40
2023-04-06 10:00:00,2817.5820000000003,25.9,26.51,0.0,-0.61,45,42
2023-04-06 11:00:00,2753.448,24.05,24.48,0.0,-0.43,48,44
2023-04-06 12:00:00,2718.63,22.4,22.74,0.0,-0.34,51,45
2023-04-06 13:00:00,2726.515,21.99,22.3,0.0,-0.31,54,46
2023-04-06 14:00:00,2822.703,22.92,23.17,0.0,-0.25,57,48
2023-04-06 15:00:00,2799.161,22.98,23.22,0.0,-0.24,62,50
2023-04-06 16:00:00,2745.3459999999995,27.87,28.13,0.0,-0.26,65,52
2023-04-06 17:00:00,2869.542,34.54,34.88,0.0,-0.34,68,53
2023-04-06 18:00:00,3001.4,56.25,56.75,0.0,-0.5,68,53
2023-04-06 19:00:00,3071.664,55.73,56.25,0.04,-0.56,61,47
2023-04-06 20:00:00,2988.691,42.49,42.82,0.05,-0.38,57,47
2023-04-06 21:00:00,2826.692,32.69,32.95,0.03,-0.29,56,46
2023-04-06 22:00:00,2582.614,41.08,41.41,0.05,-0.38,56,44
2023-04-06 23:00:00,2352.1420000000003,21.86,22.04,0.02,-0.2,56,43
2023-04-07 00:00:00,2186.636,22.43,22.58,0.02,-0.17,56,42
2023-04-07 01:00:00,2083.253,21.54,21.73,0.02,-0.21,55,41
2023-04-07 02:00:00,2024.639,21.02,21.18,0.04,-0.2,54,40
2023-04-07 03:00:00,2008.163,21.26,21.36,0.07,-0.17,52,29
2023-04-07 04:00:00,2055.846,21.47,21.56,0.09,-0.18,51,26
2023-04-07 05:00:00,2190.415,20.78,20.86,0.07,-0.15,50,27
2023-04-07 06:00:00,2393.147,23.03,23.21,0.02,-0.2,48,27
2023-04-07 07:00:00,2552.824,29.74,29.95,0.04,-0.25,46,27
2023-04-07 08:00:00,2487.788,21.33,21.42,0.01,-0.1,49,25
2023-04-07 09:00:00,2411.647,19.73,19.7,0.03,0.0,51,22
2023-04-07 10:00:00,2517.559,20.71,20.57,0.07,0.07,55,21
2023-04-07 11:00:00,2410.905,21.08,20.94,0.1,0.04,57,18
2023-04-07 12:00:00,2386.95,20.17,20.09,0.09,-0.01,58,16
2023-04-07 13:00:00,2520.439,23.69,23.59,0.1,0.0,55,17
2023-04-07 14:00:00,2646.565,38.11,37.98,0.16,-0.03,54,22
2023-04-07 15:00:00,2652.708,25.73,25.63,0.09,0.01,51,21
2023-04-07 16:00:00,2706.9840000000004,32.78,32.38,0.22,0.18,49,20
2023-04-07 17:00:00,2809.565,43.85,43.53,0.14,0.18,47,16
2023-04-07 18:00:00,2926.123,44.73,44.02,0.55,0.16,46,17
2023-04-07 19:00:00,2995.823,66.11,65.26,0.8,0.05,44,16
2023-04-07 20:00:00,2963.685,61.86,61.2,0.59,0.07,43,16
2023-04-07 21:00:00,2834.756,37.97,37.37,0.45,0.15,42,17
2023-04-07 22:00:00,2651.523,26.23,25.86,0.22,0.15,41,18
2023-04-07 23:00:00,2480.036,26.12,25.92,0.07,0.13,40,18
2023-04-08 00:00:00,2352.761,24.3,24.18,0.08,0.04,39,19
2023-04-08 01:00:00,2262.873,22.26,22.26,0.02,-0.02,39,18
2023-04-08 02:00:00,2226.238,22.19,22.21,0.02,-0.04,38,18
2023-04-08 03:00:00,2216.031,22.24,22.26,0.01,-0.03,36,18
2023-04-08 04:00:00,2253.645,23.98,24.06,0.0,-0.08,33,19
2023-04-08 05:00:00,2348.871,24.4,24.45,0.0,-0.05,34,19
2023-04-08 06:00:00,2489.972,25.16,25.24,0.0,-0.08,31,19
2023-04-08 07:00:00,2562.336,25.75,25.84,0.02,-0.11,31,19
2023-04-08 08:00:00,2515.039,20.15,20.11,0.01,0.03,37,19
